id_argument;form_repr;sem_restr;oblig;id_colloc;id_verb
40851;Noun (nominative);лицо;0;13324;886
40852;привлечь;-;1;13324;886
40853;Noun (accusative);абстрактный;0;13324;886
40854;Noun (nominative);лицо;0;13325;886
40855;привлечь;-;1;13325;886
40856;Noun (accusative);абстрактный;0;13325;886
40857;для + Noun (genitive);-;0;13325;886
40858;Noun (nominative);лицо;0;13326;886
40859;привлечь;-;1;13326;886
40860;Noun (accusative);-;0;13326;886
40861;Noun (nominative);абстрактный;0;13327;886
40862;привлечь;-;1;13327;886
40863;Noun (accusative);лицо;0;13327;886
40864;Noun (nominative);абстрактный;0;13328;886
40865;привлечь;-;1;13328;886
40866;Noun (accusative);лицо;0;13328;886
40867;к + себе;-;1;13328;886
40868;Noun (nominative);лицо;0;13329;886
40869;привлечь;;0;13329;886
40870;Noun (nominative);лицо;0;13330;887
40871;привязать;-;1;13330;887
40872;{Noun (accusative) / Noun part};-;0;13330;887
40873;к + Noun (dative);предметный;0;13330;887
40874;Noun (nominative);лицо;0;13331;887
40875;привязать;-;1;13331;887
40876;{Noun (accusative) / Noun part};-;0;13331;887
40877;к + Noun (dative);предметный;0;13331;887
40878;Noun (instrumental);веревка;0;13331;887
40879;Noun (nominative);лицо;0;13332;887
40880;привязать;-;1;13332;887
40881;{Noun (accusative) / Noun part};-;0;13332;887
40882;{Adverb / Prep. где + Noun };предметный;0;13332;887
40883;Noun (nominative);лицо;0;13333;887
40884;привязать;-;1;13333;887
40885;{Noun (accusative) / Noun part};-;0;13333;887
40886;{Adverb / Prep. где + Noun };предметный;0;13333;887
40887;Noun (nominative);лицо;0;13334;887
40888;привязать;-;1;13334;887
40889;{Noun (accusative) / Noun part};-;0;13334;887
40890;на + Noun loc;веревка;0;13334;887
40891;Noun (nominative);лицо;0;13335;887
40892;привязать;-;1;13335;887
40893;{Noun (accusative) / Noun part};-;0;13335;887
40894;на + Noun (accusative);веревка;0;13335;887
40895;Noun (nominative);лицо;0;13336;887
40896;привязать;-;1;13336;887
40897;{Noun (accusative) / Noun part};-;0;13336;887
40898;Noun (instrumental);веревка;0;13336;887
40899;за + Noun (accusative);часть тела;0;13336;887
40900;Noun (nominative);лицо;0;13337;887
40901;привязать;-;1;13337;887
40902;{Noun (accusative) / Noun part};-;0;13337;887
40903;к + Noun (dative);веревка;0;13337;887
40904;за + Noun (accusative);часть тела;0;13337;887
40905;Noun (nominative);лицо;0;13338;887
40906;привязать;-;1;13338;887
40907;{Noun (accusative) / Noun part};-;0;13338;887
40908;за + Noun (accusative);часть тела;0;13338;887
40909;Noun (nominative);абстрактный;0;13339;887
40910;привязать;-;1;13339;887
40911;{Noun (accusative) / Noun part};-;0;13339;887
40912;к + Noun (dative);постель;0;13339;887
40913;Noun (nominative);лицо;0;13340;887
40914;привязать;-;1;13340;887
40915;{Noun (accusative) / Noun part};лицо;0;13340;887
40916;к + Noun (dative);постель;0;13340;887
40917;Noun (nominative);лицо;0;13341;887
40918;привязать;-;1;13341;887
40919;{Noun (accusative) / Noun part};-;0;13341;887
40920;к + Noun (dative);-;0;13341;887
40921;Noun (nominative);лицо / организация;0;13342;888
40922;придать;-;1;13342;888
40923;Noun (accusative);-;0;13342;888
40924;Noun (dative);лицо / организация;0;13342;888
40925;Noun (nominative);лицо / организация;0;13343;888
40926;придать;-;1;13343;888
40927;Noun (accusative);-;0;13343;888
40928;в + помощь + Noun (dative);лицо / организация;0;13343;888
40929;Noun (nominative);лицо;0;13344;888
40930;придать;-;1;13344;888
40931;Noun (accusative);абстрактный;0;13344;888
40932;Noun (dative);лицо;0;13344;888
40933;Noun (nominative);лицо;0;13345;888
40934;придать;-;1;13345;888
40935;Noun (accusative);абстрактный;0;13345;888
40936;Noun (dative);-;0;13345;888
40937;Noun (instrumental);0;0;13345;888
40938;Noun (nominative);лицо;0;13346;888
40939;придать;-;1;13346;888
40940;Noun (accusative);выражение;0;13346;888
40941;Noun (dative);часть тела;0;13346;888
40942;Noun (nominative);неодушевленный;0;13347;888
40943;придать;-;1;13347;888
40944;Noun (accusative);абстрактный;0;13347;888
40945;Noun (dative);-;0;13347;888
40946;Noun (nominative);абстрактный;0;13348;888
40947;придать;-;1;13348;888
40948;Noun (accusative);абстрактный;0;13348;888
40949;Noun (dative);лицо;0;13348;888
40950;Noun (nominative);неодушевленный;0;13349;888
40951;придать;-;1;13349;888
40952;Noun (accusative);абстрактный;0;13349;888
40953;Noun (dative);-;0;13349;888
40954;Noun (nominative);лицо;0;13350;888
40955;придать;-;1;13350;888
40956;Noun (accusative);-;0;13350;888
40957;к + Noun (dative);-;0;13350;888
40958;Noun (nominative);лицо;0;13351;888
40959;придать;-;1;13351;888
40960;Noun (accusative);-;0;13351;888
40961;Noun (dative);лицо;0;13351;888
40962;Noun (nominative);лицо;0;13352;888
40963;придавать;;0;13352;888
40964;Noun (nominative);лицо;0;13353;888
40965;не;;0;13353;888
40966;Noun (nominative);лицо / организация;0;13354;889
40967;придать;-;1;13354;889
40968;Noun (accusative);-;0;13354;889
40969;Noun (dative);лицо / организация;0;13354;889
40970;Noun (nominative);лицо / организация;0;13355;889
40971;придать;-;1;13355;889
40972;Noun (accusative);-;0;13355;889
40973;в + помощь + Noun (dative);лицо / организация;0;13355;889
40974;Noun (nominative);лицо;0;13356;889
40975;придать;-;1;13356;889
40976;Noun (accusative);абстрактный;0;13356;889
40977;Noun (dative);лицо;0;13356;889
40978;Noun (nominative);лицо;0;13357;889
40979;придать;-;1;13357;889
40980;Noun (accusative);абстрактный;0;13357;889
40981;Noun (dative);-;0;13357;889
40982;Noun (instrumental);0;0;13357;889
40983;Noun (nominative);лицо;0;13358;889
40984;придать;-;1;13358;889
40985;Noun (accusative);выражение;0;13358;889
40986;Noun (dative);часть тела;0;13358;889
40987;Noun (nominative);неодушевленный;0;13359;889
40988;придать;-;1;13359;889
40989;Noun (accusative);абстрактный;0;13359;889
40990;Noun (dative);-;0;13359;889
40991;Noun (nominative);абстрактный;0;13360;889
40992;придать;-;1;13360;889
40993;Noun (accusative);абстрактный;0;13360;889
40994;Noun (dative);лицо;0;13360;889
40995;Noun (nominative);неодушевленный;0;13361;889
40996;придать;-;1;13361;889
40997;Noun (accusative);абстрактный;0;13361;889
40998;Noun (dative);-;0;13361;889
40999;Noun (nominative);лицо;0;13362;889
41000;придать;-;1;13362;889
41001;Noun (accusative);-;0;13362;889
41002;к + Noun (dative);-;0;13362;889
41003;Noun (nominative);лицо;0;13363;889
41004;придать;-;1;13363;889
41005;Noun (accusative);-;0;13363;889
41006;Noun (dative);лицо;0;13363;889
41007;Noun (nominative);лицо;0;13364;889
41008;придавать;;0;13364;889
41009;Noun (nominative);лицо;0;13365;889
41010;не;;0;13365;889
41011;Noun (nominative);лицо;0;13366;890
41012;придумать;-;1;13366;890
41013;Noun (nominative);лицо;0;13367;890
41014;придумать;-;1;13367;890
41015;Noun (accusative);-;0;13367;890
41016;Noun (nominative);лицо;0;13368;890
41017;придумать;-;1;13368;890
41018;Verb (infinitive);-;0;13368;890
41019;Noun (nominative);лицо;0;13369;890
41020;придумать;-;1;13369;890
41021;Rel + CL;пропозиция;0;13369;890
41022;Noun (nominative);лицо;0;13370;890
41023;придумать;-;1;13370;890
41024;Noun (nominative);лицо;0;13371;890
41025;придумать;-;1;13371;890
41026;Noun (accusative);-;0;13371;890
41027;Noun (nominative);лицо / организация;0;13372;891
41028;призвать;-;1;13372;891
41029;Noun (accusative);лицо;0;13372;891
41030;Noun (nominative);лицо / организация;0;13373;891
41031;призвать;-;1;13373;891
41032;Noun (accusative);-;0;13373;891
41033;{в + Noun (accusative) / на + Noun (accusative)};-;0;13373;891
41034;Noun (nominative);текст;0;13374;891
41035;призвать;-;1;13374;891
41036;Noun (accusative);лицо;0;13374;891
41037;к + Noun (dative);-;0;13374;891
41038;Noun (nominative);лицо;0;13375;891
41039;призвать;-;1;13375;891
41040;Noun (accusative);лицо;0;13375;891
41041;к + Noun (dative);-;0;13375;891
41042;Noun (nominative);лицо;0;13376;891
41043;призвать;-;1;13376;891
41044;Noun (accusative);лицо;0;13376;891
41045;на + Noun (accusative);-;0;13376;891
41046;Noun (nominative);текст;0;13377;891
41047;призвать;-;1;13377;891
41048;Noun (accusative);лицо;0;13377;891
41049;Noun (nominative);лицо;0;13378;891
41050;призвать;-;1;13378;891
41051;Noun (accusative);лицо;0;13378;891
41052;Noun (nominative);лицо;0;13379;891
41053;призвать;-;1;13379;891
41054;Noun (accusative);лицо;0;13379;891
41055;{Adverb / Prep. куда + Noun };-;0;13379;891
41056;Noun (nominative);лицо;0;13380;891
41057;призвать;-;1;13380;891
41058;Noun (accusative);лицо;0;13380;891
41059;Verb (infinitive);-;0;13380;891
41060;Noun (nominative);лицо;0;13381;891
41061;призвать;;0;13381;891
41062;Noun (nominative);лицо;0;13382;891
41063;призвать;;0;13382;891
41064;{на + Noun (accusative) / на + голову + Noun (genitive)};лицо;0;13382;891
41065;Noun (nominative);лицо;0;13383;891
41066;призвать;;0;13383;891
41067;Noun (nominative);лицо / организация;0;13384;892
41068;призвать;-;1;13384;892
41069;Noun (accusative);лицо;0;13384;892
41070;Noun (nominative);лицо / организация;0;13385;892
41071;призвать;-;1;13385;892
41072;Noun (accusative);-;0;13385;892
41073;{в + Noun (accusative) / на + Noun (accusative)};-;0;13385;892
41074;Noun (nominative);текст;0;13386;892
41075;призвать;-;1;13386;892
41076;Noun (accusative);лицо;0;13386;892
41077;к + Noun (dative);-;0;13386;892
41078;Noun (nominative);лицо;0;13387;892
41079;призвать;-;1;13387;892
41080;Noun (accusative);лицо;0;13387;892
41081;к + Noun (dative);-;0;13387;892
41082;Noun (nominative);лицо;0;13388;892
41083;призвать;-;1;13388;892
41084;Noun (accusative);лицо;0;13388;892
41085;на + Noun (accusative);-;0;13388;892
41086;Noun (nominative);текст;0;13389;892
41087;призвать;-;1;13389;892
41088;Noun (accusative);лицо;0;13389;892
41089;Noun (nominative);лицо;0;13390;892
41090;призвать;-;1;13390;892
41091;Noun (accusative);лицо;0;13390;892
41092;Noun (nominative);лицо;0;13391;892
41093;призвать;-;1;13391;892
41094;Noun (accusative);лицо;0;13391;892
41095;{Adverb / Prep. куда + Noun };-;0;13391;892
41096;Noun (nominative);лицо;0;13392;892
41097;призвать;-;1;13392;892
41098;Noun (accusative);лицо;0;13392;892
41099;Verb (infinitive);-;0;13392;892
41100;Noun (nominative);лицо;0;13393;892
41101;призвать;;0;13393;892
41102;Noun (nominative);лицо;0;13394;892
41103;призвать;;0;13394;892
41104;{на + Noun (accusative) / на + голову + Noun (genitive)};лицо;0;13394;892
41105;Noun (nominative);лицо;0;13395;892
41106;призвать;;0;13395;892
41107;Noun (nominative);лицо;0;13396;893
41108;прийтись;-;1;13396;893
41109;Prep. куда + Noun ;-;0;13396;893
41110;Noun (nominative);лицо;0;13397;893
41111;прийтись;-;1;13397;893
41112;по + Noun (dative);-;0;13397;893
41113;Noun (nominative);лицо;0;13398;893
41114;прийтись;-;1;13398;893
41115;{Prep. куда + Noun / по + Noun (dative)};часть тела;0;13398;893
41116;Noun (dative);одушевленный;0;13398;893
41117;Noun (nominative);одежда / обувь;0;13399;893
41118;прийтись;-;1;13399;893
41119;Adverb ;-;0;13399;893
41120;Noun (nominative);одежда / обувь;0;13400;893
41121;прийтись;-;1;13400;893
41122;по + Noun (dative);часть тела;0;13400;893
41123;Noun (nominative);одежда / обувь;0;13401;893
41124;прийтись;-;1;13401;893
41125;{Adverb / по + Noun (dative)};-;0;13401;893
41126;Noun (dative);лицо;0;13401;893
41127;прийтись;-;0;13402;893
41128;Noun (dative);одушевленный;0;13403;893
41129;прийтись;-;0;13403;893
41130;Noun (nominative);одушевленный;0;13404;893
41131;Verb ;-;0;13404;893
41132;Rel;-;0;13404;893
41133;придется;-;1;13404;893
41134;Noun (nominative);лицо;0;13405;893
41135;прийтись;-;1;13405;893
41136;на + Noun (accusative);время;0;13405;893
41137;Noun (nominative);-;0;13406;893
41138;прийтись;-;1;13406;893
41139;на + Noun (accusative);-;0;13406;893
41140;Noun (nominative);-;0;13407;893
41141;прийтись;-;1;13407;893
41142;на + Noun (accusative);одушевленный;0;13407;893
41143;Noun (nominative);-;0;13408;893
41144;прийтись;-;1;13408;893
41145;на + Noun (accusative);-;0;13408;893
41146;Noun (nominative);лицо;0;13409;893
41147;прийтись;-;1;13409;893
41148;Noun (dative);лицо;0;13409;893
41149;Noun (instrumental);-;0;13409;893
41150;Noun (dative);одушевленный;0;13410;893
41151;прийтись;-;0;13410;893
41152;Noun (nominative);лицо;0;13411;893
41153;Noun (nominative);абстрактный;0;13412;893
41154;Noun (nominative);-;0;13413;893
41155;Noun (nominative);-;0;13414;893
41156;прийтись;-;1;13414;893
41157;по + Noun (dative);-;0;13414;893
41158;Noun (dative);одушевленный;0;13414;893
41159;Noun (nominative);лицо;0;13415;894
41160;приказать;-;1;13415;894
41161;Noun (nominative);лицо;0;13416;894
41162;приказать;-;1;13416;894
41163;Verb (infinitive);-;0;13416;894
41164;Noun (nominative);лицо;0;13417;894
41165;приказать;-;1;13417;894
41166;Noun (dative);лицо;0;13417;894
41167;Verb (infinitive);-;0;13417;894
41168;Noun (nominative);лицо;0;13418;894
41169;приказать;-;1;13418;894
41170;«CL»;пропозиция;0;13418;894
41171;Noun (nominative);лицо;0;13419;894
41172;приказать;-;1;13419;894
41173;Noun (dative);лицо;0;13419;894
41174;«CL»;пропозиция;0;13419;894
41175;что;;0;13420;894
41176;Noun (nominative);лицо / абстрактный;0;13422;894
41177;приказать;-;1;13423;894
41178;Verb (infinitive);-;0;13423;894
41179;что;-;1;13424;894
41180;Noun (nominative);лицо;0;13424;894
41181;приказать;-;1;13424;894
41182;Noun (dative);лицо;0;13424;894
41183;делать;-;1;13424;894
41184;с + Noun (instrumental);-;0;13424;894
41185;не;-;0;13425;894
41186;Noun (nominative);лицо;0;13425;894
41187;приказать;-;1;13425;894
41188;ли;-;0;13425;894
41189;Verb (infinitive);пропозиция;0;13425;894
41190;Noun (nominative);одушевленный;0;13426;895
41191;приложить;-;1;13426;895
41192;Noun (accusative);неодушевленный;0;13426;895
41193;к + Noun (dative);-;0;13426;895
41194;Noun (nominative);лицо;0;13427;895
41195;приложить;-;1;13427;895
41196;Noun (accusative);неодушевленный;0;13427;895
41197;Noun (nominative);лицо;0;13428;895
41198;приложить;-;1;13428;895
41199;Noun (accusative);неодушевленный;0;13428;895
41200;к + Noun (dative);-;0;13428;895
41201;Noun (nominative);лицо;0;13429;895
41202;приложить;-;1;13429;895
41203;Noun (accusative);абстрактный;0;13429;895
41204;Noun (nominative);лицо;0;13430;895
41205;приложить;-;1;13430;895
41206;Noun (accusative);абстрактный;0;13430;895
41207;{в + Noun loc / на + Noun loc};-;0;13430;895
41208;Noun (nominative);лицо;0;13431;895
41209;приложить;-;1;13431;895
41210;Noun (accusative);абстрактный;0;13431;895
41211;Noun (nominative);лицо;0;13432;895
41212;приложить;;0;13432;895
41213;Noun (nominative);лицо;0;13433;895
41214;приложить;;0;13433;895
41215;ума;;0;13434;895
41216;Noun (nominative);одушевленный;0;13435;896
41217;применить;-;1;13435;896
41218;Noun (accusative);неодушевленный;0;13435;896
41219;Noun (nominative);одушевленный;0;13436;896
41220;применить;-;1;13436;896
41221;Noun (accusative);неодушевленный;0;13436;896
41222;для + Noun (genitive);-;0;13436;896
41223;Noun (nominative);одушевленный;0;13437;896
41224;применить;-;1;13437;896
41225;Noun (accusative);неодушевленный;0;13437;896
41226;против + Noun (genitive);-;0;13437;896
41227;Noun (nominative);одушевленный;0;13438;896
41228;применить;-;1;13438;896
41229;Noun (accusative);абстрактный;0;13438;896
41230;к + Noun (dative);-;0;13438;896
41231;Noun (nominative);одушевленный;0;13439;896
41232;применить;-;1;13439;896
41233;Noun (accusative);абстрактный;0;13439;896
41234;на + практике;-;1;13439;896
41235;Noun (nominative);одушевленный;0;13440;897
41236;применить;-;1;13440;897
41237;Noun (accusative);неодушевленный;0;13440;897
41238;Noun (nominative);одушевленный;0;13441;897
41239;применить;-;1;13441;897
41240;Noun (accusative);неодушевленный;0;13441;897
41241;для + Noun (genitive);-;0;13441;897
41242;Noun (nominative);одушевленный;0;13442;897
41243;применить;-;1;13442;897
41244;Noun (accusative);неодушевленный;0;13442;897
41245;против + Noun (genitive);-;0;13442;897
41246;Noun (nominative);одушевленный;0;13443;897
41247;применить;-;1;13443;897
41248;Noun (accusative);абстрактный;0;13443;897
41249;к + Noun (dative);-;0;13443;897
41250;Noun (nominative);одушевленный;0;13444;897
41251;применить;-;1;13444;897
41252;Noun (accusative);абстрактный;0;13444;897
41253;на + практике;-;1;13444;897
41254;Noun (nominative);одушевленный;0;13445;898
41255;приняться;-;1;13445;898
41256;за + Noun (accusative);абстрактный;0;13445;898
41257;Noun (nominative);одушевленный;0;13446;898
41258;приняться;-;1;13446;898
41259;Verb (infinitive);-;0;13446;898
41260;Noun (nominative);одушевленный;0;13447;898
41261;приняться;-;1;13447;898
41262;за + Noun (accusative);одушевленный;0;13447;898
41263;Noun (nominative);неодушевленный;0;13448;898
41264;приняться;-;1;13448;898
41265;Noun (nominative);абстрактный;0;13449;898
41266;приняться;-;1;13449;898
41267;Noun (nominative);одушевленный;0;13450;899
41268;приняться;-;1;13450;899
41269;за + Noun (accusative);абстрактный;0;13450;899
41270;Noun (nominative);одушевленный;0;13451;899
41271;приняться;-;1;13451;899
41272;Verb (infinitive);-;0;13451;899
41273;Noun (nominative);одушевленный;0;13452;899
41274;приняться;-;1;13452;899
41275;за + Noun (accusative);одушевленный;0;13452;899
41276;Noun (nominative);неодушевленный;0;13453;899
41277;приняться;-;1;13453;899
41278;Noun (nominative);лицо;0;13454;900
41279;приобрести;-;1;13454;900
41280;Noun (accusative);-;0;13454;900
41281;Noun (nominative);лицо;0;13455;900
41282;приобрести;-;1;13455;900
41283;Noun (accusative);-;0;13455;900
41284;{Adverb / Prep. где + Noun };-;0;13455;900
41285;Noun (nominative);лицо;0;13456;900
41286;приобрести;-;1;13456;900
41287;Noun (accusative);-;0;13456;900
41288;за + Noun (accusative);-;0;13456;900
41289;Noun (nominative);лицо;0;13457;900
41290;приобрести;-;1;13457;900
41291;Noun (accusative);-;0;13457;900
41292;за + Noun (accusative);финансы;0;13457;900
41293;для + Noun (genitive);лицо;0;13457;900
41294;Noun (nominative);лицо;0;13458;900
41295;приобрести;-;1;13458;900
41296;Noun (accusative);-;0;13458;900
41297;у + Noun (genitive);-;0;13458;900
41298;Noun (nominative);лицо;0;13459;900
41299;приобрести;-;1;13459;900
41300;Noun (accusative);-;0;13459;900
41301;Noun (nominative);лицо;0;13460;901
41302;приобрести;-;1;13460;901
41303;Noun (accusative);-;0;13460;901
41304;Noun (nominative);лицо;0;13461;901
41305;приобрести;-;1;13461;901
41306;Noun (accusative);-;0;13461;901
41307;{Adverb / Prep. где + Noun };-;0;13461;901
41308;Noun (nominative);лицо;0;13462;901
41309;приобрести;-;1;13462;901
41310;Noun (accusative);-;0;13462;901
41311;за + Noun (accusative);-;0;13462;901
41312;Noun (nominative);лицо;0;13463;901
41313;приобрести;-;1;13463;901
41314;Noun (accusative);-;0;13463;901
41315;за + Noun (accusative);финансы;0;13463;901
41316;для + Noun (genitive);лицо;0;13463;901
41317;Noun (nominative);лицо;0;13464;901
41318;приобрести;-;1;13464;901
41319;Noun (accusative);-;0;13464;901
41320;у + Noun (genitive);-;0;13464;901
41321;Noun (nominative);лицо;0;13465;901
41322;приобрести;-;1;13465;901
41323;Noun (accusative);-;0;13465;901
41324;Noun (nominative);одушевленный;0;13466;902
41325;приступить;-;1;13466;902
41326;Noun (nominative);одушевленный;0;13467;902
41327;приступить;-;1;13467;902
41328;к + Noun (dative);-;0;13467;902
41329;Noun (nominative);одушевленный;0;13468;902
41330;приступить;-;1;13468;902
41331;«CL»;пропозиция;0;13468;902
41332;Noun (nominative);одушевленный;0;13469;902
41333;приступить;-;1;13469;902
41334;к + Noun (dative);лицо;0;13469;902
41335;Noun (nominative);одушевленный;0;13470;902
41336;приступить;-;1;13470;902
41337;с + Noun (instrumental);речь;0;13470;902
41338;Noun (nominative);одушевленный;0;13471;903
41339;приступить;-;1;13471;903
41340;Noun (nominative);одушевленный;0;13472;903
41341;приступить;-;1;13472;903
41342;к + Noun (dative);-;0;13472;903
41343;Noun (nominative);одушевленный;0;13473;903
41344;приступить;-;1;13473;903
41345;«CL»;пропозиция;0;13473;903
41346;Noun (nominative);одушевленный;0;13474;903
41347;приступить;-;1;13474;903
41348;к + Noun (dative);лицо;0;13474;903
41349;Noun (nominative);одушевленный;0;13475;903
41350;приступить;-;1;13475;903
41351;с + Noun (instrumental);речь;0;13475;903
41352;Noun (nominative);лицо;0;13476;904
41353;присутствовать;-;1;13476;904
41354;Noun (nominative);лицо;0;13477;904
41355;присутствовать;-;1;13477;904
41356;{Adverb / Prep. где + Noun };-;0;13477;904
41357;Noun (nominative);лицо;0;13478;904
41358;присутствовать;-;1;13478;904
41359;на + Noun loc;-;0;13478;904
41360;Noun (nominative);лицо;0;13479;904
41361;присутствовать;-;1;13479;904
41362;{Adverb / Prep. где + Noun };-;0;13479;904
41363;при + Noun loc;-;0;13479;904
41364;Noun (nominative);лицо;0;13480;904
41365;присутствовать;-;1;13480;904
41366;при + Noun loc;-;0;13480;904
41367;Noun (nominative);лицо;0;13481;904
41368;присутствовать;-;1;13481;904
41369;{Adverb / Prep. где + Noun };-;0;13481;904
41370;на + Noun (accusative);-;0;13481;904
41371;Noun (nominative);предметный;0;13482;904
41372;присутствовать;-;1;13482;904
41373;{Adverb / Prep. где + Noun };-;0;13482;904
41374;Noun (nominative);-;0;13483;904
41375;присутствовать;-;1;13483;904
41376;{Adverb / Prep. где + Noun };-;0;13483;904
41377;Noun (nominative);-;0;13484;904
41378;присутствовать;-;1;13484;904
41379;Noun (nominative);лицо;0;13485;905
41380;прийтись;-;1;13485;905
41381;Prep. куда + Noun ;-;0;13485;905
41382;Noun (nominative);лицо;0;13486;905
41383;прийтись;-;1;13486;905
41384;по + Noun (dative);-;0;13486;905
41385;Noun (nominative);лицо;0;13487;905
41386;прийтись;-;1;13487;905
41387;{Prep. куда + Noun / по + Noun (dative)};часть тела;0;13487;905
41388;Noun (dative);одушевленный;0;13487;905
41389;Noun (nominative);одежда / обувь;0;13488;905
41390;прийтись;-;1;13488;905
41391;Adverb ;-;0;13488;905
41392;Noun (nominative);одежда / обувь;0;13489;905
41393;прийтись;-;1;13489;905
41394;по + Noun (dative);часть тела;0;13489;905
41395;Noun (nominative);одежда / обувь;0;13490;905
41396;прийтись;-;1;13490;905
41397;{Adverb / по + Noun (dative)};-;0;13490;905
41398;Noun (dative);лицо;0;13490;905
41399;прийтись;-;0;13491;905
41400;Noun (dative);одушевленный;0;13492;905
41401;прийтись;-;0;13492;905
41402;Noun (nominative);одушевленный;0;13493;905
41403;Verb ;-;0;13493;905
41404;Rel;-;0;13493;905
41405;придется;-;1;13493;905
41406;Noun (nominative);лицо;0;13494;905
41407;прийтись;-;1;13494;905
41408;на + Noun (accusative);время;0;13494;905
41409;Noun (nominative);-;0;13495;905
41410;прийтись;-;1;13495;905
41411;на + Noun (accusative);-;0;13495;905
41412;Noun (nominative);-;0;13496;905
41413;прийтись;-;1;13496;905
41414;на + Noun (accusative);одушевленный;0;13496;905
41415;Noun (nominative);-;0;13497;905
41416;прийтись;-;1;13497;905
41417;на + Noun (accusative);-;0;13497;905
41418;Noun (nominative);лицо;0;13498;905
41419;приходиться;-;1;13498;905
41420;в + расчете + на + Noun (accusative);-;0;13498;905
41421;Noun (nominative);лицо;0;13499;905
41422;прийтись;-;1;13499;905
41423;Noun (dative);лицо;0;13499;905
41424;Noun (instrumental);-;0;13499;905
41425;Noun (dative);одушевленный;0;13500;905
41426;прийтись;-;0;13500;905
41427;Noun (nominative);лицо;0;13501;905
41428;Noun (nominative);абстрактный;0;13502;905
41429;Noun (nominative);-;0;13503;905
41430;Noun (nominative);-;0;13504;905
41431;прийтись;-;1;13504;905
41432;по + Noun (dative);-;0;13504;905
41433;Noun (dative);одушевленный;0;13504;905
41434;далеко;;0;13506;905
41435;чтобы + CL;пропозиция;0;13506;905
41436;Noun (nominative);лицо;0;13507;906
41437;проверить;-;1;13507;906
41438;Noun (accusative);-;0;13507;906
41439;Noun (nominative);лицо;0;13508;906
41440;проверить;-;1;13508;906
41441;CLi;пропозиция;0;13508;906
41442;Noun (nominative);лицо;0;13509;906
41443;проверить;-;1;13509;906
41444;Noun (accusative);-;0;13509;906
41445;по + Noun (dative);текст;0;13509;906
41446;Noun (nominative);лицо;0;13510;906
41447;проверить;-;1;13510;906
41448;Noun (accusative);предметный;0;13510;906
41449;Noun (instrumental);инструмент;0;13510;906
41450;Noun (nominative);лицо;0;13511;906
41451;проверить;-;1;13511;906
41452;Noun (accusative);предметный;0;13511;906
41453;на + Noun (accusative);слух, ощупь;0;13511;906
41454;Noun (nominative);лицо;0;13512;906
41455;проверить;-;1;13512;906
41456;Rel + CL;пропозиция;0;13512;906
41457;Noun (nominative);лицо;0;13513;906
41458;проверить;-;1;13513;906
41459;Noun (accusative);предметный;0;13513;906
41460;CLi;пропозиция;0;13513;906
41461;Noun (nominative);лицо;0;13514;906
41462;проверить;-;1;13514;906
41463;что + CL;пропозиция;0;13514;906
41464;Noun (nominative);лицо;0;13515;906
41465;проверить;-;1;13515;906
41466;CLi;пропозиция;0;13515;906
41467;у + Noun (genitive);лицо;0;13515;906
41468;Noun (nominative);лицо;0;13516;906
41469;проверить;-;1;13516;906
41470;Noun (accusative);предметный;0;13516;906
41471;Noun (nominative);лицо;0;13517;906
41472;проверить;-;1;13517;906
41473;Noun (accusative);-;0;13517;906
41474;Prep. где + Noun ;-;0;13517;906
41475;Noun (nominative);лицо;0;13518;906
41476;проверить;-;1;13518;906
41477;Noun (accusative);абстрактный;0;13518;906
41478;на + Noun loc;абстрактный;0;13518;906
41479;Noun (nominative);лицо;0;13519;906
41480;проверить;-;1;13519;906
41481;Noun (accusative);абстрактный;0;13519;906
41482;Noun (instrumental);абстрактный;0;13519;906
41483;Noun (nominative);лицо;0;13520;906
41484;проверить;-;1;13520;906
41485;Noun (accusative);-;0;13520;906
41486;на + Noun (accusative);абстрактный;0;13520;906
41487;Noun (nominative);лицо;0;13521;906
41488;проверить;-;1;13521;906
41489;Noun (accusative);абстрактный;0;13521;906
41490;Noun (nominative);лицо;0;13522;906
41491;проверить;-;1;13522;906
41492;CLi;пропозиция;0;13522;906
41493;Noun (nominative);лицо;0;13523;907
41494;провести;-;1;13523;907
41495;Noun (accusative);одушевленный;0;13523;907
41496;Noun (nominative);лицо;0;13524;907
41497;провести;-;1;13524;907
41498;Noun (accusative);одушевленный;0;13524;907
41499;{Adverb / Prep. куда + Noun };-;0;13524;907
41500;Noun (nominative);лицо;0;13525;907
41501;провести;-;1;13525;907
41502;Noun (accusative);одушевленный;0;13525;907
41503;Prep. траект + Noun ;-;0;13525;907
41504;Noun (nominative);лицо;0;13526;907
41505;провести;-;1;13526;907
41506;Noun (accusative);одушевленный;0;13526;907
41507;Prep. траект + Noun ;-;0;13526;907
41508;{Adverb / Prep. куда + Noun };-;0;13526;907
41509;Noun (nominative);одушевленный;0;13527;907
41510;провести;-;1;13527;907
41511;Noun (accusative);-;0;13527;907
41512;Prep. + Noun ;-;0;13527;907
41513;Noun (nominative);лицо;0;13528;907
41514;провести;-;1;13528;907
41515;Noun (accusative);лицо;0;13528;907
41516;по + Noun (dative);-;0;13528;907
41517;Noun (nominative);одушевленный;0;13529;907
41518;провести;-;1;13529;907
41519;Noun (instrumental);-;0;13529;907
41520;по + Noun (dative);-;0;13529;907
41521;Noun (nominative);лицо;0;13530;907
